,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,classe
2789,0.2240926,-2.5395448,-1.6203848,2.7862167,1.5922005,0.2041158,0.64287907,0.27796143,-0.94503933,-1.4984579,-0.12783323,-0.62637264,-1.2585921,-0.4724467,-0.56501454,0.108091526,0.45282716,-0.8382885,0.32188994,0.15211762,-0.029213391,0.46707174,3.0219696,2.755867,1.0588038,0.39743266,0.68568504,-1.4199104,-1.0673249,-0.21006958,1.3241856,0.35454205,-1.3302013,2.5436432,0.9209689,1.6354653,1.1664295,-0.3040971,-0.44344574,0.82174754,-2.415589,0.37434527,-2.8858168,1.1233541,0.5800839,0.8228304,0.12831934,0.5859419,-2.8232546,-2.2526834,-0.08933913,0.3089626,0.34563968,-0.8579378,0.98486626,-0.1897046,-0.37556583,1.9039857,-2.9293852,0.13705125,0.6071824,2.4351597,-0.28857017,0.03508672,-1.3498483,0.493019,2.5589218,-0.3380468,-0.119422846,1.2717934,-2.529619,-1.7376362,2.2788985,1.3294624,1.9067175,1.5072892,0.24583057,0.47301167,0.18136512,-0.28825244,-0.33991432,2.0923395,-0.3409301,-2.655801,-1.1891865,0.7898766,-2.1512969,1.6740115,-0.30805346,0.6371702,1.7164903,-1.2123746,-0.35438803,0.5981406,1.7446307,1.3937101,0.1392098,-0.9701887,-0.59474355,-0.092549495,0
2790,-0.4629941,0.45042142,0.119601324,0.8786156,0.42257985,-0.8557659,-0.35647282,1.350856,-0.85529625,-0.4608925,-0.7548848,-0.76999414,-0.16271743,0.25563285,0.13354215,-1.0267718,0.6487239,0.46258128,-0.2530107,-0.30233833,0.64331377,-0.3078841,0.5789066,0.1555054,-0.48761523,0.39783457,0.2875549,0.062610716,0.2540371,0.5414167,1.7257148,-0.5324058,0.00015442411,-0.8665537,-0.38616675,0.14899199,0.19171962,0.1452743,-0.4560602,-0.27389392,0.3398247,0.30007496,-0.021805972,-0.7012031,0.42180356,-0.345889,-0.50155485,-0.6195661,0.00607914,0.3067373,0.42747927,-0.51305044,-1.01791,0.12842473,0.4863367,0.85474825,0.6822181,0.14515977,-1.2273862,0.111915864,-0.49182266,0.04989467,0.2607881,-0.33954686,0.20276429,0.77836674,0.7620094,0.487671,-1.4801532,-0.083962165,-0.16685048,-0.42225686,0.48535505,-0.038696654,0.5101719,-0.60035837,0.288447,0.04884629,-1.011355,0.07826946,-0.42504352,0.3058648,-0.0038845995,0.5293876,-0.89212877,1.0495657,0.4012551,-0.46696433,0.24817823,-1.4501133,-0.045241326,0.049818587,0.14993778,-1.0013359,-0.23273376,0.5262701,-0.78116953,0.3672693,0.30363598,-0.86951774,1
2791,-0.76791096,1.3149623,0.09205869,1.3924602,-0.4732425,-0.3058107,0.56642526,0.8371926,-2.1045282,-0.35331437,-1.5270832,-0.071373485,-0.96895283,0.9042375,-0.60423034,-0.5948098,0.4869963,0.45265937,-1.1008192,0.31842813,1.3783681,0.18112004,-0.64236134,1.694719,0.68932575,1.5854872,0.30793452,0.84275526,-0.11032367,-0.36514175,0.2817083,-0.12875286,-0.5367376,-0.7020945,-0.057037614,-0.15541469,0.47855788,0.073121324,-1.3769149,0.7688453,-0.1309898,-0.4447839,-1.4931953,-0.60333085,0.3105835,0.24980348,-0.8221005,-1.1472687,-0.44138768,0.11361896,-0.16301079,0.7393212,-0.86077493,-0.3531481,0.2581039,-0.3035057,1.0797293,0.9478963,-0.94905925,-0.6040717,-0.69298977,0.8488996,-0.44492066,-0.31798244,-0.5794342,1.3204277,0.42706162,0.60633945,-0.78356385,0.09216922,-0.7535285,0.69016033,0.6109058,-0.010850616,-0.6109354,0.8656468,1.3940008,1.0559021,-0.073477134,0.5950747,0.112641156,0.93661034,0.17201741,0.398819,-0.6591346,0.18345909,-0.33335522,0.6131389,0.05027979,-1.2489511,-0.41057798,-0.73651004,-0.62864655,-0.4516749,0.15251209,-0.44136858,-1.6150321,-0.8444253,1.0420184,-0.3773352,0
2792,-1.425348,-0.102802746,-0.59634453,-0.039025646,-0.61818254,-0.9703957,-1.1046631,0.82168305,-1.2011619,0.060030397,0.9205053,-1.2258755,-0.2270922,0.72327375,-0.86776596,-1.3877128,-0.5357208,0.19566473,-0.8020661,-0.85985196,-0.8541663,-0.4580695,1.1778193,1.220536,-1.080231,1.6964576,-1.858322,-0.75646096,0.14448264,-1.1544218,-0.731713,0.65056694,-2.0318584,-1.6339333,-0.71319664,-0.44601107,-0.024275348,-0.18752947,-0.9884313,-0.69460523,1.4351956,0.3948676,-1.6902483,1.9077097,1.3742039,-0.9058108,0.15518545,-0.92591023,-0.25801027,-0.5846811,-0.140666,-0.6573111,-1.3603504,0.69278836,0.4884823,1.1942377,0.46722057,1.0192188,-1.0632389,0.12889189,1.6792189,0.8545717,0.58823097,-0.94425136,0.48728594,0.66598785,-0.1336944,0.08394484,-1.194454,-0.61746365,-1.5959325,0.050574634,1.1821343,-0.27250063,0.74982995,0.011321276,-1.1326089,-0.089410424,-1.2133033,-0.68315166,0.088549145,0.47202852,0.008433076,-1.0155326,-1.8991766,2.111716,1.1053071,-0.037366897,-0.9009278,-1.6694669,-1.1503928,-0.104612425,0.5633441,-0.76988596,1.4690684,-0.048670225,-0.20483547,0.4226071,0.69912946,-0.48159665,1
2793,0.71864367,-0.18277322,0.41773763,2.1049414,0.24397002,-2.0517864,0.65159327,2.4836018,-1.5946865,-2.7657413,0.084922,-0.5365728,2.1947014,0.81654394,-0.82724243,0.17268993,-1.1479832,-1.047809,-0.5271336,-3.1738634,-1.2900943,-0.105020665,0.077353984,2.606604,1.2886468,-4.7136737e-06,0.8767322,0.13374801,-0.5855647,-0.6577418,1.4399682,-0.1830518,-0.118774936,-1.2214974,-0.029337443,0.44446608,-1.2671167,-0.23342673,-0.88606,-0.62570393,1.8936013,-2.0120645,-0.14335664,0.5334249,0.45046568,1.3810517,1.0775789,0.31296334,-1.0055717,-0.8418493,-0.93730104,0.96396464,-0.5920004,-0.95384705,-0.46427217,0.81349164,0.302712,0.22839494,-0.4979639,-2.9987462,-0.94408274,1.1407351,-0.12428167,-1.5728109,-1.4431957,1.2189095,1.651796,1.1205479,-1.8093745,0.68903863,-0.5771096,0.0535367,1.4709184,-0.1883442,-0.008090654,0.53767866,0.051004317,-1.7692323,0.90490264,2.7065344,2.9400396,-2.938782,0.52771705,-0.77772343,-0.7659544,-0.30921784,-0.69994295,0.0101951985,-2.8194842,0.18991014,-0.94055593,0.82423526,-0.12617089,-0.9962198,1.348311,0.5198863,0.65740097,-1.2971573,1.6526641,1.0180317,1
2794,-1.0034603,-0.77338743,1.0776627,-2.0035973,-0.4809585,-0.6083855,-0.0934835,-0.3482444,-0.46254638,-0.87750083,-2.0245836,0.6070436,-0.90644515,-0.68752235,0.3511744,-0.45789537,-0.20731446,-0.5185242,1.4227233,1.6757969,1.7524408,1.0761352,0.6169134,0.033561483,2.563722,0.8464488,2.7871563,-1.4362807,3.309312,1.2040405,3.2410505,-0.5317701,-2.1316552,-0.6297236,0.05133793,0.56709003,1.5864433,0.49785984,-1.7280365,2.1511533,-0.006110061,0.5266505,2.2513127,-1.6533203,0.9291771,-0.36576524,-0.32090363,-2.22779,0.23848139,1.990767,-1.1245042,0.09044559,-4.051785,-0.64512193,2.003755,-0.8543841,-1.6628169,0.06456947,-2.8028436,-0.99729323,1.2713374,-1.1754582,0.4715159,0.644789,-2.2995532,2.6087906,2.6830385,2.9233363,-2.810736,1.8779976,-0.2532993,-1.5645068,0.76761186,2.1372483,-0.78659034,-1.0281359,-2.49992,0.16170314,-0.08165565,1.4040903,-0.34794772,1.8991491,-0.26310918,2.3966205,-0.39130506,-0.43659943,-0.23111525,-1.454299,1.0272139,-0.7291776,-0.47576773,0.6809386,1.7802857,-0.26785755,-0.72016966,2.197064,0.8480968,0.825636,-0.34893695,0.30417073,0
2795,-2.5144303,-0.36994886,0.4457692,-0.10809475,-0.55621934,0.80711997,-0.2732843,-0.9164247,-0.4217688,1.8230071,0.07259854,-1.1971068,-1.2281644,0.40851372,2.0880754,0.89297014,-2.5664654,0.19098957,-0.4755453,-2.3342006,-0.9024246,-2.255571,0.6962256,-1.681567,0.96836394,1.3692502,0.9525213,-0.89223945,0.023464708,-2.997599,1.7519242,-1.4308658,0.870127,-1.5742753,-0.5294525,-2.1834252,1.51701,-1.6020076,-1.2398411,-0.46856317,0.7392175,-0.6081219,-1.9517044,0.5490766,-0.011837812,1.7561191,0.06254476,-2.304308,0.047001105,-0.49469995,0.15993387,-2.8811648,-1.8021353,-2.387547,0.4244231,0.59714794,-0.48078984,-2.1145046,0.89318824,1.572637,-1.981269,0.98322105,-1.4839538,-0.20415916,-1.2283064,1.5144352,-0.5832529,1.1487681,-3.97454,1.4167829,-0.7874303,2.0134337,0.30773178,-1.0472724,1.4695088,1.3548777,-1.4758916,-1.2062817,-0.1356388,1.3516332,-0.3140216,0.7610266,0.88967884,-2.3389895,0.13425888,1.0902132,0.33422312,1.4141747,-0.2946716,0.41371343,0.43928713,1.8807144,1.9978834,-0.7440774,-0.81359833,1.2340816,-1.0889866,1.1711954,1.4175102,-0.94020826,0
2796,0.51898026,0.9880033,-0.547164,0.9873922,0.3956266,1.0147552,-0.47811112,0.29407835,-1.0385578,-0.54615057,0.76082194,-1.3350894,-1.2852172,-0.25814632,0.09890598,-0.7312884,-0.7467708,-0.22895613,1.4834774,-0.90413386,0.6112775,-1.1347808,1.338684,0.9794968,-0.53668123,1.230766,-0.14434414,1.3331966,-0.84791535,-0.19052443,2.0959036,-0.92751485,-0.9157077,-0.46911073,-0.38861722,-0.6037335,-0.26583818,0.28183448,-0.48291367,0.45157918,-0.76629823,-0.8080224,-1.4341973,-0.25425127,0.10392184,1.1395037,-1.1971056,1.1639181,-1.179365,-0.192129,1.0604746,-0.8108738,-0.13561396,-0.99231756,0.75777215,-0.07179056,-0.16122043,0.8681123,-1.1984712,-0.13740878,1.5028496,0.7475246,0.08029426,1.1297816,-2.4200993,1.6611373,-2.28588,-0.6471391,-0.7662958,-0.7273248,2.6688724,-1.6799873,-1.4530705,0.20422107,2.060452,-0.32588106,0.5461753,0.8925178,-3.2244232,-1.5854405,-2.0289323,-0.93660235,-0.83124673,-2.1436815,-2.1410472,-2.0526836,0.11924238,-0.32146966,1.7649097,-0.35735205,1.9033253,0.47202516,-0.8782992,0.2615023,1.3413393,2.9140725,0.21372783,-0.41640386,0.6068158,-0.8250776,0
2797,-0.9425252,1.2146515,1.6195213,1.0302764,0.24097848,-1.0371411,-2.5802877,-0.2683604,0.65615577,1.8546083,-2.1223106,-3.470092,-0.9882156,-0.7577382,-0.8255526,-2.4028356,0.27713338,-0.8675308,-0.7428293,-0.41419414,-1.3092452,-2.0922937,0.46797362,1.6852213,0.6940158,0.5957325,-1.692986,3.7856674,-1.0526066,-1.4033352,2.8056476,1.5872569,-1.1939609,-0.043003455,0.33939666,1.6775571,-0.8667384,-0.46353143,0.026142059,0.6577691,1.1545968,-2.6031468,-2.3360543,-1.8191737,2.1967092,1.2856891,-0.39617354,0.058865402,-2.5660887,-0.26640564,-0.91810054,1.1740882,-1.8166232,0.5787034,-1.9707991,-1.2226791,0.6336379,-2.4778898,-0.59722483,-0.8295914,-1.2477776,0.6597221,0.030671654,0.44597012,-0.4923921,0.18400548,-0.18643926,0.77131283,-0.0742437,1.1100765,1.1571064,-1.2052517,0.2984471,1.5131714,-1.0886918,1.5118057,0.042200625,-0.6182934,0.26323235,1.1864429,-0.06280413,-1.3401599,-0.041808438,3.3420773,0.40298295,-0.32614502,-0.06764645,0.32100707,1.6323435,-2.3144848,-0.72054964,0.1542015,0.5065251,-1.9172251,1.3697675,1.7864995,-1.5608225,-2.0371394,0.5737433,-3.1151645,0
2798,0.32178146,-0.091321304,-0.03411874,-1.0852016,-0.25248495,-1.7684507,-0.66254735,1.0886657,-0.5236151,-0.39446506,-0.15882784,-0.063301556,0.29022387,-1.1899862,-0.086584836,-0.2918695,-0.7412357,0.8780916,-0.34684053,-0.5905443,0.70339525,1.0137644,0.47229072,-1.4275433,1.5043795,-0.9350788,0.3855558,1.2218372,-1.082219,-0.41043502,1.0763998,0.91088843,-1.4752917,0.4206462,0.14537786,-1.1851091,-1.0616864,1.2069681,-1.0094929,0.34101638,-0.19159925,-0.1827933,0.45370957,0.027283827,0.50013524,1.0682832,0.690947,-0.08507447,-2.0378475,0.54777336,-0.8053969,-0.7781127,-0.1435915,-0.8388834,1.4672239,-0.45476946,0.12555921,-0.60368985,-0.62581134,0.73678935,0.678227,0.07924138,-0.94743514,-0.34945455,0.41409957,2.5987482,-0.5234732,-0.1978751,-3.3738866,1.5421467,-1.6694727,-0.8221049,0.15135458,-0.28063226,1.6354775,-0.3228862,-1.3932472,-1.2436161,-0.4957863,-0.06256637,0.12602107,2.2954216,1.3738095,-0.042567477,-1.4449667,0.19826786,0.13977222,-0.0366305,0.6312581,-1.0945932,1.7004552,0.745252,0.5258212,-1.6546564,-1.4511065,0.03707977,0.17925148,1.0173528,0.5361847,-0.1493452,0
2799,-0.36670497,-0.9200291,-1.065952,-1.0406504,-1.2308687,-0.13624105,-2.6616645,0.92487323,-3.8259501,0.28212816,-2.5038877,-1.4574099,-1.6341605,-3.460265,-0.15485707,1.353188,2.7782757,-4.097899,-2.2940946,-0.81081045,-0.055843506,-0.7855395,-1.0906228,2.2013345,1.5615097,-2.7167196,0.01060239,-1.2147346,0.38941127,0.24887106,3.8670588,-2.7429557,0.8583618,-1.5961323,-1.5172106,1.2120718,-3.1458638,-1.4683228,-0.5924039,-1.2430818,0.77847576,-4.509515,0.3295455,-1.0688497,0.4054796,0.35663912,-1.2905982,0.19748408,1.975672,0.14822972,0.09269343,-0.08359986,-1.781323,0.12048932,0.56520224,-0.517541,0.22020948,-0.8640237,-0.99527776,-2.7843437,0.79021865,0.3888741,-0.3909969,-0.63071704,0.7459321,3.5752726,0.5776642,-1.6583486,0.32711402,0.14678635,-2.063007,0.56368756,1.1890563,-0.7968981,-0.6353338,3.9194813,-0.95853734,2.2992835,-0.40965593,-1.3868178,-0.025113393,-0.46973088,0.76215595,0.2762111,0.88775134,-2.018452,-1.0462525,-0.9568655,-2.2367775,-0.7645236,0.56564397,-3.4491334,1.464843,-0.20713705,-0.9788864,0.54876083,-1.519145,-0.8876079,0.21367116,-0.034775972,1
2800,-0.7262018,-0.1533977,-1.1381068,-2.629553,-1.635275,-3.8326354,-0.96153456,-0.7083009,-0.6875775,0.6599781,-0.8306723,0.74154854,0.27286294,0.72391135,1.119974,-0.014893386,0.23848842,0.96555287,1.1667998,-0.43671024,0.005201178,0.8655132,1.9895005,-1.8482077,2.3345246,1.444985,-1.2106682,1.5111712,0.7578049,-0.46940058,3.8938365,-2.4263804,-2.9417071,-1.6170943,1.080246,-0.40759897,0.6259932,-2.160708,-1.5640662,0.36225098,-1.3480415,-0.9776459,-3.5763,0.41443768,2.297499,0.58081526,0.96843815,1.5865675,-3.483659,-0.26282284,-0.9135085,-0.5008772,-2.4463916,3.4410388,1.2555323,0.653978,-1.0085949,0.8926018,-0.38246813,0.5314373,0.13662909,-1.6477442,-1.5581073,3.3713253,-0.7607063,3.922583,1.4893318,-1.0191725,2.386368,1.1119913,0.480189,-0.4321925,-1.5459694,0.94308066,0.5814019,3.3967319,2.3523936,-2.0266416,-4.7006245,1.0180941,0.66232187,0.16285601,3.3178723,1.5676609,-1.8482366,-1.0887711,0.725147,0.84469765,0.013331241,-2.9470181,1.4137187,2.7945561,1.9423064,-0.3805483,-1.2422383,2.1567547,-1.9418135,-0.97332793,0.48302597,-1.3635831,0
2801,-0.685027,0.21106385,-1.0914593,2.3581285,0.027205488,-0.9322667,0.13856955,2.3813307,-0.27041844,3.9326265,-1.6362209,0.11519898,0.96208316,-0.846148,0.109277934,0.48509076,2.015628,1.0510802,-2.1988463,-1.706563,-0.016003115,-1.4246908,0.79829437,0.13365903,1.1054766,-0.6843188,-0.5970159,1.3376888,-0.8296745,1.1668802,1.3083806,-0.36555767,-1.7278657,-1.6059357,0.4744636,1.6250101,0.13103843,-1.602296,-1.109148,0.4171609,1.1269957,-0.69880867,-2.7779584,-0.51170725,0.24091724,-0.1182881,1.2802589,0.34788504,-2.337134,-0.07270996,0.5666788,-0.76728505,-1.0256804,-1.876081,0.92065936,2.0896707,-0.35696507,1.158735,1.2040404,0.8892673,-2.268969,0.42334476,-1.4225985,-1.4380907,-0.8563433,1.0611968,-0.8207421,0.86489266,-0.92701536,0.31265986,1.2683439,1.1561873,0.13088128,0.7366593,-0.02409854,0.1371627,1.202049,0.101374105,-2.0177114,2.1034598,-1.5050828,-1.1640005,-0.5830399,1.4469295,-0.08932339,-1.0881793,1.2436482,0.109512135,0.4040682,-1.5694419,-0.44852105,0.13379924,0.8130457,-0.47640586,-0.8031717,-0.89229465,-0.24692756,-0.62330335,1.3944526,-0.6041769,1
2802,1.5357815,0.72404796,0.18959008,0.63956875,-1.7762841,-0.2381722,-0.38342404,5.470629,0.325171,-2.819564,1.3383532,-1.0199792,-1.2011726,-1.649759,0.32314408,-2.069297,-0.23352692,2.0014298,-1.353523,-2.0598226,0.4249826,-1.7569021,-2.0274718,0.5175087,-0.6523927,-0.87630314,-0.116437875,-0.3297588,-2.0695145,-2.2111087,3.3116155,1.4112654,-2.091546,-0.71835804,2.6330261,2.2983007,-0.10374708,0.7205541,0.43810096,-1.5842817,1.9453199,-2.4173205,-0.57418185,0.85483295,0.9814026,-0.92190796,-0.46816483,-1.2904828,2.447205,0.28290397,-0.49348605,-1.7970768,-2.413439,2.3184426,-1.141831,1.6365337,-0.71014553,2.4182885,-2.646092,0.90030336,-2.108332,-3.2719035,-0.9158702,2.2394676,-0.7707971,0.65964204,-0.059183944,-0.06045575,2.189075,1.7170987,2.9931417,-1.8090686,1.2491915,-1.4792218,0.5067437,-0.47234213,-1.0272958,1.6181936,-0.4008817,-2.2226362,-1.5743449,-0.27656505,-1.0307047,-0.8987162,-0.9023166,-2.5693188,-2.0431917,1.0214185,1.1518645,-0.36743662,0.13592412,0.27131262,1.015166,0.5067802,0.16457573,0.36602253,-1.3978678,0.50782305,1.2440943,-0.7108973,1
2803,-1.6425084,0.65125054,-0.8898857,2.0378056,1.5805482,-0.63265437,0.6598781,1.1248058,-0.89583385,0.16137299,-1.1932205,0.17803648,-0.4666143,0.29935995,0.09053931,0.10500844,1.4710687,0.68558466,-0.0059054345,-0.7187143,0.44411358,-0.0114360275,-0.119698204,1.2324401,0.22351258,0.41529328,0.28128645,-0.7051114,0.05149219,0.99842507,1.1934652,-0.63873214,-0.33176005,-3.156896,-0.35376126,0.7789078,0.05937465,0.0030686602,-0.5575589,-0.2417732,0.74123317,-0.7550186,-0.7513892,-0.29910266,0.07645795,-0.2998449,-0.14406373,-1.1696984,0.7056171,-1.0904102,-0.0070333737,0.14899911,-0.56420654,0.3600352,-0.49125573,1.0907019,0.25226453,-0.1856162,-1.1765578,0.32897705,-0.23769486,-0.022262195,-0.8646698,0.6886844,-0.52636385,1.468039,0.35487607,0.02959371,-0.77656573,0.4322339,-0.28724468,-0.553767,0.58823544,0.2650821,0.6919733,-0.121344835,0.743063,0.22680667,-0.26460803,-0.664649,-0.3777825,1.4760578,-0.56551075,0.96310836,-1.4363393,-0.023630148,0.24912964,0.46528935,-1.1432894,-0.8991617,0.5906968,-0.24187069,0.46585566,-1.2752665,0.1378297,2.0537732,-0.5093353,-0.053280037,0.50214434,0.51563895,1
2804,-0.22476302,0.7153558,-0.030962111,0.38478842,0.6951718,-0.67289865,-0.66761976,0.49056497,-1.2631032,-0.07307539,-0.090149954,0.18706317,0.90974885,0.23400505,2.3537424,-0.99460924,0.21428165,-1.1206346,-2.6302423,-1.4995176,1.7660478,-0.19930063,-0.3076764,3.5674584,-0.043892123,1.27043,0.89610374,0.55792964,-0.90711766,0.678553,2.1656425,-1.2522352,-0.9899309,0.31736463,-0.43806395,-0.48538062,-0.027281715,0.56611115,0.7671401,0.051998343,0.3176739,-0.12960178,-1.7486781,-0.45506814,-0.3316579,0.38313237,0.64849144,1.7412468,-3.3021793,0.72077024,0.44775605,-0.68727106,0.6781661,0.32350686,2.3376644,-0.15233867,0.76821667,-1.232548,-2.2981296,-1.7227606,0.64266455,-2.1633623,-1.2513285,-0.12433297,-1.5473183,1.3888696,0.7124873,-0.39904428,-0.43659574,3.239961,-0.7776516,-0.79151434,0.0013242693,-0.90740937,-0.30210406,-1.2755398,0.7718466,-1.5437148,-0.0836031,-0.27842015,0.37384686,2.8091424,-1.1232603,1.0445943,1.694963,-1.075181,-0.04450434,-0.48007137,-0.5084653,-0.9872675,0.05490579,-0.20248695,0.39520097,-0.64953613,1.7142859,0.21360016,-0.6553342,-1.5599784,-1.2541656,-0.15411581,0
2805,0.42806575,0.13862398,0.42760813,-0.17606361,-1.6516036,-1.0843568,0.9158889,1.6550703,-1.0374695,2.749106,-2.875382,0.19626665,-1.1848611,-1.0665641,0.09401368,1.6424832,-0.5756859,0.14392056,-0.51175237,-0.045410868,0.9451518,-1.2597127,-0.27073607,0.7284048,-1.1246148,1.1782676,-0.548378,-1.8404583,0.15919034,-0.35867706,0.9269417,0.2518281,-0.19910836,-0.5924559,-0.2908485,0.438818,-0.44948062,-0.14912188,-2.3531663,-2.6782448,1.1929264,-0.5454987,-0.71481216,-1.3770177,-0.3453003,0.071392626,-1.0992701,-1.0950546,-1.6519345,-0.56003416,0.5548516,1.1001034,-2.1480942,-0.13443291,1.7259973,0.46116102,-0.33856323,0.041972887,-1.486343,0.71401554,-1.0415895,0.46962458,-1.1880435,0.20275144,1.2807881,1.4280038,-1.9638312,0.33063918,-3.6890924,3.3910506,1.1376928,-1.4917345,2.1929424,0.41734982,0.18204534,2.1752095,3.0605044,1.2770834,0.4516159,0.9006215,0.64932466,-1.307937,1.3393147,-1.6288518,-0.51516944,0.98297524,0.7102679,-0.8861244,0.19330724,-1.0657892,0.3256445,0.16769634,-0.7059386,0.39487886,-0.77553815,1.6562622,-0.45866576,0.83534217,-0.06690158,-0.74892926,1
2806,-3.0877728,-0.43452162,-2.7893195,0.92706496,-1.107187,-0.6450211,0.7935242,-0.16799612,1.0657297,-1.1797057,0.41750887,1.9012021,-0.07040071,1.5948815,-1.6536599,-0.7331079,0.16103736,1.3548793,-0.4179588,-2.4166548,-0.18770297,-0.07314758,-0.38681087,2.2477136,0.6556535,-0.093094915,0.22839777,-1.0096141,-2.4553514,-0.889976,1.1373541,-1.203684,-0.8581709,1.4521322,0.26273537,-0.7249418,0.7951601,-0.6645807,-0.6896562,-1.7495295,0.96593195,-1.2238117,-2.5877097,-0.19135031,0.32719025,0.07097019,-2.1571712,-2.2328503,0.93539697,-1.3303381,-1.4229658,-0.08258246,-2.3110037,0.29163757,0.2531361,2.5077047,0.021839464,0.32646424,-2.0072827,-0.83667684,-0.20495716,1.459021,2.6967518,0.34055334,0.46752685,2.616446,0.19379584,1.9149672,-2.733132,0.8083412,1.066912,-0.63955766,-0.6226218,-0.98667365,0.21813956,0.106721185,-0.16304319,-0.8530287,-1.26949,1.8272436,0.63461137,0.16260853,0.27639562,-0.46783727,-0.3971249,-0.7493224,-1.1768037,0.34355748,0.27160367,-0.5004094,-0.28909102,0.94203836,-1.3863447,1.192269,0.31769872,0.594858,1.2586739,0.2802036,-1.3910085,-1.9178125,0
2807,-1.5872766,1.3435487,2.3318782,-1.150886,-2.0872636,-1.4114875,-0.15426911,1.4841685,-0.6345359,-1.34782,-2.2568908,-1.1339413,2.6668522,0.6940486,-1.4726824,-2.4506607,1.4266015,-0.2863736,-1.2542875,0.26732647,-2.89738,-1.5437473,-2.117334,1.6060677,1.6515638,-2.8503516,-0.6090896,0.5272484,-1.1146928,0.80495524,0.63275146,-1.6205513,-2.142236,1.1388375,-1.3737259,-1.5443677,1.2772275,-0.37254027,0.69339645,-0.13788551,2.6228194,-0.36555955,-1.0465803,-0.35169578,0.5194637,-2.3216243,-0.19973142,0.8094722,-0.36079317,-0.9258316,1.1342157,-0.7510322,-2.7628555,-2.7659583,-0.046327755,-2.3935165,-2.2436478,1.124599,-4.254539,-1.8793639,0.026207231,-0.5153242,2.8131375,1.6743205,0.49154308,2.9079,4.2048,0.76638424,-0.97816414,1.5945417,-1.5750599,-0.089338884,2.3949518,-0.82917225,-1.2521538,0.7334213,1.5386499,-0.8175373,1.5288576,-0.46409974,-1.3116705,3.0595067,0.080119036,2.1490877,-0.06708622,0.32289353,0.09948086,0.87419873,2.8889933,-0.39672044,-1.7322607,-0.8734788,-1.3318061,0.27539143,1.465585,1.1906854,-0.5321563,-0.6304759,0.8133806,-0.64039296,0
2808,-1.0639985,1.811794,-2.9357166,-1.8713385,0.5858115,0.67154294,2.2220478,2.7071605,0.6033617,-2.0079567,-1.5164325,-1.3656164,-0.64983755,-4.3755393,1.0890431,-0.274189,1.5582029,2.4978216,1.5534292,0.5310213,1.6786278,-0.1899687,-0.9834427,3.389123,0.7185166,-0.31844306,0.13294008,-2.6077414,-1.1660719,-1.745531,1.2394686,0.077780865,0.5210361,-1.3873945,-0.58042413,1.4798703,-0.24067795,3.3178358,-0.98410296,-0.557515,1.270249,-0.12918751,-0.94264,0.9822229,2.1103795,-0.49386254,-0.7688641,-0.1668609,0.49947545,-0.12197418,-1.2242996,-0.74268353,0.38899297,0.16246016,-0.5230199,-0.761763,-0.6800697,0.277232,-0.48972535,-1.4977736,-0.8338348,-0.40289396,-0.43699515,-1.7025026,1.364474,0.13185516,1.7750744,3.0930252,-3.2586076,2.077487,-0.7362819,-0.029256893,0.75968385,-0.9601145,0.7273785,1.9105129,-0.28309983,1.8976382,1.0914116,-1.7407484,-0.71665263,0.17408356,-2.4156094,-0.7595011,-2.5935183,2.6962423,-1.687012,-0.058589894,-0.9952215,-1.6270188,-0.15695903,0.5429149,-1.3181307,0.19762416,0.74069434,0.58636034,2.1368134,-0.10249948,0.4965023,0.62244135,1
